playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
lopezpa01,2025,1,MIN,AL,5,4,14,14,0,0,0,227,64,23,6,20,73,0.225,2.74,0,1,4,2,312,0,28,0,3,3
lopezre01,2023,1,CHA,AL,2,5,43,0,0,0,4,126,33,20,7,22,52,0.213,4.29,1,2,0,1,178,13,21,0,1,0
lopezre01,2023,2,LAA,AL,0,2,13,0,0,0,2,39,12,4,1,8,19,0.235,2.77,1,1,1,0,60,3,4,0,0,0
lopezre01,2023,3,CLE,AL,1,0,12,0,0,0,0,33,5,0,0,4,12,0.143,0,0,1,0,0,40,0,0,0,0,2
lopezre01,2024,1,ATL,NL,8,5,26,25,0,0,0,407,108,30,10,42,148,0.22,1.99,0,2,2,1,543,0,32,1,6,14
lopezre01,2025,1,ATL,NL,0,0,1,1,0,0,0,15,9,3,1,2,1,0.391,5.4,0,0,0,0,25,0,3,0,0,0
lordbr02,2025,1,WAS,NL,5,10,48,19,0,0,0,392,126,63,17,43,108,0.255,4.34,0,1,3,0,546,2,65,3,3,13
lorenmi01,2023,1,DET,AL,5,7,18,18,0,0,0,317,89,42,11,27,83,0.233,3.58,0,4,2,1,418,0,44,3,3,13
lorenmi01,2023,2,PHI,NL,4,2,11,7,1,1,1,142,49,29,9,20,28,0.265,5.51,0,0,0,0,206,2,32,0,1,6
lorenmi01,2024,1,TEX,AL,5,6,19,18,0,0,0,305,82,43,15,48,75,0.225,3.81,0,3,5,0,419,1,43,0,2,13
lorenmi01,2024,2,KCA,AL,2,0,7,6,0,0,0,86,19,5,2,12,22,0.183,1.57,0,0,1,0,117,0,6,0,0,1
lorenmi01,2025,1,KCA,AL,7,11,27,26,0,0,0,425,149,73,25,39,127,0.268,4.64,0,12,6,0,606,0,76,0,4,9
loupaa01,2023,1,LAA,AL,2,3,55,0,0,0,1,146,65,33,6,20,45,0.313,6.1,4,2,2,1,231,21,37,0,1,1
loutory01,2024,1,SLN,NL,0,0,3,0,0,0,0,7,2,0,0,1,0,0.222,0,0,0,0,0,10,3,0,0,0,0
loutory01,2025,1,LAN,NL,0,0,2,0,0,0,0,9,4,5,1,2,2,0.308,15,0,0,1,0,16,2,5,0,0,0
loutory01,2025,2,WAS,NL,1,0,10,0,0,0,0,27,16,12,3,6,6,0.364,12,0,0,1,0,52,3,16,0,1,0
lovelri01,2023,1,OAK,AL,0,3,27,0,0,0,0,70,15,12,3,10,24,0.188,4.63,0,0,3,0,96,3,13,0,3,2
lovelri01,2024,1,CHN,NL,0,1,7,0,0,0,0,17,9,5,1,2,6,0.346,7.94,0,0,0,0,28,0,5,0,0,0
lovelri01,2024,2,TBA,AL,3,5,28,0,0,0,2,86,25,12,2,9,20,0.236,3.77,1,1,2,0,119,8,13,1,1,3
lovelri01,2025,1,TOR,AL,0,1,2,0,0,0,0,5,2,4,0,2,3,0.333,21.6,0,0,3,0,12,0,4,0,1,0
lovelri01,2025,2,NYN,NL,0,0,8,0,0,0,0,30,10,7,3,4,9,0.256,6.3,0,0,1,0,45,0,8,0,1,1
lowderh01,2024,1,CIN,NL,2,2,6,6,0,0,0,92,25,4,0,14,22,0.219,1.17,0,0,0,0,128,0,4,0,0,2
lucasea01,2023,1,OAK,AL,0,0,6,0,0,0,0,20,10,6,1,4,7,0.323,8.1,1,2,0,0,35,1,6,0,0,0
lucasea01,2024,1,OAK,AL,0,0,3,0,0,0,0,11,8,6,0,3,6,0.4,14.73,0,0,0,0,23,2,7,0,0,0
lucasea01,2024,2,DET,AL,1,0,3,0,0,0,0,10,3,2,0,2,2,0.25,5.4,0,0,1,0,16,0,2,0,1,0
lucasea01,2024,3,TOR,AL,0,0,2,0,0,0,0,14,6,6,1,4,2,0.333,11.57,0,0,0,0,22,0,6,0,0,1
lucasea01,2025,1,TOR,AL,3,3,6,5,0,0,0,73,25,18,5,12,23,0.272,6.66,0,1,0,0,108,0,18,0,4,3
lucchjo01,2023,1,NYN,NL,4,0,9,9,0,0,0,140,44,15,4,17,32,0.251,2.89,0,1,2,1,195,0,17,1,0,7
lucchjo01,2024,1,NYN,NL,0,2,2,2,0,0,0,31,8,6,1,8,7,0.216,5.23,0,1,0,0,46,0,6,1,0,0
lucchjo01,2025,1,SFN,NL,0,1,38,0,0,0,0,115,35,16,4,12,31,0.235,3.76,1,2,2,1,165,4,17,2,0,2
luetglu01,2023,1,ATL,NL,1,0,12,0,0,0,0,41,17,11,2,7,14,0.304,7.24,0,2,1,0,65,5,11,0,1,1
lugose01,2023,1,SDN,NL,8,7,26,26,0,0,0,439,140,58,19,36,140,0.249,3.57,0,3,3,0,604,0,62,0,2,12
lugose01,2024,1,KCA,AL,16,9,33,33,1,0,0,620,177,69,16,48,181,0.229,3,1,4,9,0,836,0,75,2,4,18
lugose01,2025,1,KCA,AL,8,7,26,26,0,0,0,436,133,67,27,55,125,0.244,4.15,1,5,6,0,611,0,70,3,1,9
luplojo01,2023,2,MIN,AL,0,1,2,0,0,0,0,4,1,2,1,0,0,0.2,13.5,0,1,1,0,6,2,3,0,0,0
luzarje01,2023,1,MIA,NL,10,10,32,32,0,0,0,536,162,71,22,55,208,0.239,3.58,1,7,6,1,741,0,79,1,2,18
luzarje01,2024,1,MIA,NL,3,6,12,12,0,0,0,200,61,37,9,22,58,0.246,5,0,3,2,0,274,0,37,1,1,6
luzarje01,2025,1,PHI,NL,15,7,32,32,0,0,0,551,167,80,16,57,216,0.24,3.92,0,2,3,1,758,0,85,0,2,10
lylesjo01,2023,1,KCA,AL,6,17,31,31,3,0,0,533,176,124,39,45,120,0.255,6.28,0,10,6,0,748,0,130,1,5,13
lylesjo01,2024,1,KCA,AL,0,0,5,0,0,0,0,15,2,0,0,2,3,0.118,0,0,0,0,0,19,3,0,0,0,0
lynchda02,2023,1,KCA,AL,3,4,9,9,0,0,0,157,50,27,9,16,34,0.245,4.64,0,1,1,1,223,0,29,0,2,1
lynchda02,2024,1,KCA,AL,2,0,16,3,0,0,1,130,29,16,6,14,39,0.188,3.32,0,0,4,0,174,3,17,0,2,4
lynchda02,2025,1,KCA,AL,6,2,57,2,0,0,1,203,66,23,8,26,45,0.26,3.06,1,1,6,0,289,8,24,2,1,6
lynnla01,2023,1,CHA,AL,6,9,21,21,0,0,0,359,130,86,28,45,144,0.27,6.47,1,3,7,0,535,0,94,0,2,9
lynnla01,2023,2,LAN,NL,7,2,11,11,0,0,0,192,59,31,16,22,47,0.238,4.36,0,0,2,0,273,0,33,0,0,4
lynnla01,2024,1,SLN,NL,7,4,23,23,0,0,0,352,113,50,16,44,109,0.247,3.84,0,3,4,0,511,0,64,1,4,7
machaan02,2023,1,WAS,NL,4,1,44,0,0,0,0,150,53,29,12,13,43,0.282,5.22,2,1,1,1,207,8,29,3,2,8
maciejo01,2024,1,NYA,AL,0,0,4,0,0,0,0,21,4,2,1,2,7,0.16,2.57,0,0,0,0,27,4,2,0,0,0
macivwi01,2025,1,ATH,AL,0,0,2,0,0,0,0,6,4,0,0,0,0,0.4,0,0,0,0,0,10,2,0,0,0,0
maddety01,2024,1,DET,AL,1,1,6,1,0,0,0,69,25,11,2,8,17,0.275,4.3,0,0,1,0,101,0,12,0,1,2
madribl01,2023,1,HOU,AL,0,0,1,0,0,0,0,3,1,1,1,1,0,0.333,9,0,0,0,0,4,1,1,0,0,1
maedake01,2023,1,MIN,AL,6,8,21,20,0,0,0,313,94,49,17,28,117,0.239,4.23,0,2,3,0,428,0,50,0,3,10
maedake01,2024,1,DET,AL,3,7,29,17,0,0,0,337,124,76,22,31,96,0.28,6.09,0,3,5,0,485,2,80,0,6,9
maedake01,2025,1,DET,AL,0,0,7,0,0,0,0,24,9,7,1,6,8,0.265,7.88,0,2,3,0,43,5,8,0,0,0
mahlety01,2023,1,MIN,AL,1,2,5,5,0,0,0,77,22,9,5,5,28,0.227,3.16,0,0,0,0,102,0,11,0,0,2
mahlety01,2024,1,TEX,AL,0,1,3,3,0,0,0,38,14,7,1,4,10,0.28,4.97,0,1,1,0,56,0,7,0,1,1
mahlety01,2025,1,TEX,AL,6,4,16,16,0,0,0,260,69,21,5,29,66,0.218,2.18,0,0,0,1,346,0,21,0,1,8
mailelu01,2023,1,CIN,NL,0,0,4,0,0,0,0,13,12,8,4,0,0,0.5,16.62,0,0,0,0,25,4,8,0,1,0
mailelu01,2024,1,CIN,NL,0,0,3,0,0,0,0,11,6,6,1,0,0,0.353,14.73,0,0,0,0,18,3,6,0,1,0
mailelu01,2025,1,KCA,AL,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0
maldoan01,2024,1,MIA,NL,1,1,16,1,0,0,1,57,21,12,1,7,11,0.28,5.68,3,1,0,0,82,6,12,0,0,1
maldoan01,2025,1,ATH,AL,0,0,6,0,0,0,0,18,10,8,3,5,7,0.357,12,1,1,0,0,33,5,8,0,0,0
maldoma01,2023,1,HOU,AL,0,0,1,0,0,0,0,3,5,4,1,1,0,0.714,36,0,0,1,0,10,1,4,0,1,0
manaese01,2023,1,SFN,NL,7,6,37,10,0,0,1,353,104,58,14,42,128,0.234,4.44,0,3,8,0,499,2,68,0,5,12
manaese01,2024,1,NYN,NL,12,6,32,32,0,0,0,545,134,70,21,63,184,0.202,3.47,0,4,9,0,738,0,75,0,3,11
manaese01,2025,1,NYN,NL,2,4,15,12,0,0,0,182,62,38,13,12,75,0.257,5.64,0,2,7,0,263,2,38,2,1,1
mannima01,2023,1,DET,AL,5,4,15,15,0,0,0,234,60,31,11,21,50,0.212,3.58,0,0,5,0,316,0,37,1,5,4
mannima01,2024,1,DET,AL,0,1,5,5,0,0,0,83,31,15,3,12,23,0.287,4.88,0,1,0,0,123,0,15,0,3,1
manoaal01,2023,1,TOR,AL,3,9,19,19,0,0,0,262,93,57,15,59,79,0.269,5.87,1,3,9,3,415,0,61,0,1,7
manoaal01,2024,1,TOR,AL,1,2,5,5,0,0,0,73,17,10,5,8,26,0.189,3.7,0,1,4,0,103,0,16,0,1,2
mantijo01,2023,1,ARI,NL,2,2,35,3,0,0,0,117,35,20,4,9,28,0.236,4.62,1,1,0,0,157,9,22,0,0,4
mantijo01,2024,1,ARI,NL,6,2,75,2,0,0,1,179,52,26,1,18,53,0.231,3.92,7,3,0,1,243,8,27,0,0,6
mantijo01,2025,1,ARI,NL,0,1,10,0,0,0,0,29,26,17,5,3,8,0.481,15.83,1,0,1,0,58,4,17,0,0,0
marinro01,2023,1,NYA,AL,4,5,45,0,0,0,2,142,35,21,6,27,56,0.208,3.99,0,2,7,0,205,9,24,1,1,2
marinro01,2024,1,NYA,AL,1,0,16,0,0,0,0,70,18,10,4,10,25,0.217,3.86,0,0,3,1,99,4,11,1,2,3
marinro01,2025,1,SDN,NL,0,0,7,0,0,0,0,32,6,1,0,4,12,0.162,0.84,0,0,0,0,42,3,1,0,1,0
mariomi01,2023,1,CIN,NL,0,0,1,0,0,0,0,8,4,1,1,1,2,0.333,3.38,0,0,0,0,13,0,1,0,0,0
marquge01,2023,1,COL,NL,2,2,4,4,0,0,0,60,19,11,4,3,17,0.257,4.95,0,0,0,1,80,0,11,0,1,3
marquge01,2024,1,COL,NL,0,0,1,1,0,0,0,12,5,3,1,4,3,0.313,6.75,0,0,0,0,20,0,3,0,0,0
marquge01,2025,1,COL,NL,3,16,26,26,0,0,0,379,168,94,23,48,83,0.316,6.7,1,6,6,0,591,0,106,1,4,10
marshal01,2023,1,KCA,AL,3,9,17,8,0,0,0,223,77,47,16,39,85,0.266,5.69,0,1,9,0,342,1,50,2,1,5
marshal01,2024,1,KCA,AL,9,9,26,25,0,0,0,387,123,65,19,39,123,0.249,4.53,1,3,11,1,548,1,70,0,4,9
martejo01,2023,1,LAA,AL,0,0,10,0,0,0,0,28,14,9,3,7,7,0.359,8.68,0,1,0,0,48,0,10,0,2,2
martejo01,2024,1,LAA,AL,0,0,14,0,0,0,0,58,14,5,1,10,14,0.206,2.33,0,2,1,0,80,3,6,0,1,4
marteyu01,2023,1,PHI,NL,1,1,40,0,0,0,2,118,47,22,6,17,38,0.288,5.03,0,0,1,0,182,8,27,0,1,3
marteyu01,2024,1,PHI,NL,0,0,23,0,0,0,0,78,34,20,5,15,23,0.306,6.92,0,3,0,0,127,5,22,0,1,0
martiad01,2023,1,OAK,AL,0,2,22,1,0,0,0,165,59,29,8,19,47,0.278,4.75,0,4,5,0,241,7,31,0,5,3
martich02,2023,1,BOS,AL,4,1,55,0,0,0,3,154,45,6,2,8,46,0.237,1.05,3,1,0,0,199,12,6,0,1,4
martich02,2024,1,BOS,AL,3,1,45,0,0,0,2,133,47,17,5,3,50,0.275,3.45,1,2,3,0,180,9,22,1,2,5
martich02,2025,1,TEX,AL,2,6,49,0,0,0,2,127,43,14,6,8,43,0.262,2.98,3,2,1,0,174,10,18,0,1,6
martico02,2025,1,BAL,AL,1,0,17,0,0,0,2,54,22,12,4,9,23,0.289,6,0,1,2,1,89,7,15,2,0,0
martida03,2024,1,CHA,AL,0,5,11,10,0,0,0,150,50,24,5,23,47,0.26,4.32,0,2,5,0,220,0,25,0,0,5
martida03,2025,1,CHA,AL,7,10,26,25,0,0,0,428,136,65,20,48,104,0.251,4.1,1,2,6,2,601,0,74,0,5,17
martiju01,2023,1,ARI,NL,0,0,10,0,0,0,1,30,13,14,2,11,14,0.295,12.6,1,1,2,0,57,4,14,0,0,0
martiju01,2024,1,ARI,NL,5,6,64,0,0,0,8,218,59,20,2,36,91,0.221,2.48,6,8,2,1,308,28,26,1,2,5
martiju01,2025,1,ARI,NL,1,2,17,0,0,0,5,46,7,7,1,12,22,0.135,4.11,1,2,3,0,67,9,8,0,0,2
martini01,2023,1,SDN,NL,6,4,63,9,0,0,1,331,99,42,12,40,106,0.24,3.43,1,3,3,0,461,6,45,3,1,8
martini01,2024,1,CIN,NL,10,7,42,16,1,0,0,427,128,49,13,18,116,0.237,3.1,0,4,5,0,570,3,56,4,3,9
martini01,2025,1,CIN,NL,11,14,40,26,0,0,0,497,158,82,22,42,116,0.254,4.45,1,6,6,0,683,2,86,5,9,10
martise01,2023,1,HOU,AL,2,3,35,0,0,0,1,129,45,25,5,19,45,0.265,5.23,2,0,6,0,195,7,29,0,0,2
martise01,2024,1,HOU,AL,3,2,44,0,0,0,1,158,49,21,7,18,36,0.246,3.59,1,0,4,2,222,14,24,1,0,9
martise01,2025,1,MIA,NL,0,0,6,0,0,0,0,20,4,4,2,3,4,0.182,5.4,0,0,0,1,27,0,4,0,2,0
mastrmi01,2023,1,CHN,NL,0,0,1,0,0,0,0,1,4,4,1,0,0,0.8,108,0,0,0,0,5,1,4,0,0,0
mastrmi01,2025,1,SEA,AL,0,0,1,0,0,0,0,3,1,0,0,2,0,0.25,0,0,0,0,0,6,1,0,0,0,0
mateojo01,2025,1,BAL,AL,0,0,1,0,0,0,0,3,5,5,1,2,0,0.625,45,0,0,1,0,11,0,5,0,0,0
matonph01,2023,1,HOU,AL,4,3,68,0,0,0,1,198,49,22,6,25,74,0.207,3,2,1,9,0,274,7,27,1,2,5
matonph01,2024,1,TBA,AL,1,2,40,0,0,0,2,106,29,18,6,18,30,0.225,4.58,1,1,5,0,152,10,19,0,0,4
matonph01,2024,2,NYN,NL,2,1,31,0,0,0,1,86,18,8,1,6,30,0.176,2.51,0,0,4,0,113,6,8,1,0,0
matonph01,2025,1,SLN,NL,1,3,40,0,0,0,2,115,28,10,1,15,48,0.206,2.35,1,1,5,0,158,9,12,1,1,3
matonph01,2025,2,TEX,AL,3,2,23,0,0,0,3,69,14,9,2,8,33,0.179,3.52,1,0,2,0,90,13,9,1,1,2
matsuyu01,2024,1,SDN,NL,4,2,64,0,0,0,0,188,46,26,8,27,69,0.204,3.73,4,8,0,0,257,14,27,0,4,2
matsuyu01,2025,1,SDN,NL,3,1,61,0,0,0,1,190,53,28,10,33,61,0.227,3.98,2,5,1,0,272,19,29,1,4,4
matthze01,2024,1,MIN,AL,1,4,9,9,0,0,0,113,51,28,11,11,43,0.311,6.69,0,1,2,0,177,0,31,0,0,1
matthze01,2025,1,MIN,AL,5,6,16,16,0,0,0,238,94,49,12,24,88,0.291,5.56,0,2,0,0,354,0,50,2,5,5
mattsis01,2024,1,PIT,NL,0,0,3,0,0,0,0,16,1,3,0,5,6,0.059,5.06,0,0,1,0,23,1,3,0,0,0
mattsis01,2025,1,PIT,NL,3,3,44,0,0,0,0,143,35,13,4,19,45,0.203,2.45,2,0,2,0,198,12,14,2,3,2
matzety01,2024,1,ATL,NL,0,0,11,0,0,0,0,30,16,11,3,3,10,0.356,9.9,0,2,0,0,48,1,11,0,0,1
matzety01,2025,1,NYA,AL,0,0,7,0,0,0,0,19,11,3,0,5,7,0.379,4.26,0,0,0,0,35,4,3,0,1,0
matzst01,2023,1,SLN,NL,4,7,25,17,0,0,0,315,108,45,11,32,98,0.263,3.86,0,2,3,2,449,2,48,2,2,8
matzst01,2024,1,SLN,NL,1,2,12,7,0,0,0,133,49,25,7,15,33,0.287,5.08,1,1,2,0,190,2,28,1,1,7
matzst01,2025,1,SLN,NL,5,2,32,2,0,0,1,165,56,21,4,9,47,0.26,3.44,0,2,1,0,227,2,25,1,1,5
matzst01,2025,2,BOS,AL,0,0,21,0,0,0,1,65,17,5,4,2,12,0.215,2.08,0,1,1,0,82,2,6,0,0,2
maxweza01,2025,1,CIN,NL,0,0,8,0,0,0,0,30,10,5,3,4,13,0.256,4.5,0,0,0,0,43,1,5,0,0,1
maydu01,2023,1,LAN,NL,4,1,9,9,0,0,0,144,29,14,1,16,34,0.173,2.63,0,1,2,0,187,0,14,0,1,3
maydu01,2025,1,LAN,NL,6,7,19,18,0,0,0,312,97,56,16,43,97,0.245,4.85,3,1,8,0,451,0,60,2,2,8
maydu01,2025,2,BOS,AL,1,4,6,5,0,0,0,85,35,17,5,13,26,0.307,5.4,0,0,4,0,133,1,18,0,2,4
mayermi01,2023,1,KCA,AL,1,2,6,2,0,0,0,79,34,18,4,10,17,0.315,6.15,0,2,0,0,119,0,19,0,1,4
maytr01,2023,1,OAK,AL,4,4,49,0,0,0,21,140,35,17,4,29,40,0.208,3.28,5,2,3,0,205,35,21,3,2,2
mayzati01,2023,1,TOR,AL,3,1,69,0,0,0,1,160,50,9,2,15,53,0.251,1.52,3,1,0,0,215,8,10,0,1,7
mayzati01,2024,1,TOR,AL,0,1,35,0,0,0,0,74,36,22,3,12,16,0.34,8.03,2,1,0,0,121,8,24,0,3,1
mayzati01,2024,2,NYA,AL,0,1,15,0,0,0,0,54,18,8,2,3,12,0.261,4,0,0,1,0,74,4,10,0,1,1
mayzati01,2025,1,PIT,NL,0,0,7,0,0,0,0,28,9,3,1,1,8,0.243,2.89,0,0,1,0,40,4,3,0,1,0
mayzati01,2025,2,PHI,NL,0,0,8,0,0,0,0,22,8,4,1,4,7,0.276,4.91,0,1,1,0,34,1,4,0,0,1
mazurad01,2024,1,SDN,NL,1,3,8,8,0,0,0,101,40,28,6,21,22,0.301,7.49,0,0,2,0,158,0,28,0,2,5
mazurad01,2025,1,MIA,NL,0,4,6,6,0,0,0,90,33,16,4,12,19,0.264,4.8,0,2,1,0,139,0,21,0,1,2
mcallza01,2023,1,NYA,AL,0,0,7,0,0,0,0,16,9,6,2,2,5,0.346,10.13,0,0,1,0,29,2,7,0,0,1
mcartja01,2023,1,KCA,AL,1,0,18,2,0,0,4,70,20,12,2,2,23,0.235,4.63,0,1,1,0,90,6,12,0,2,2
mcartja01,2024,1,KCA,AL,5,7,57,0,0,0,18,170,68,31,8,14,49,0.298,4.92,2,1,3,0,247,38,36,1,1,6
mccanja02,2023,1,BAL,AL,0,0,1,0,0,0,0,3,2,0,0,0,0,0.4,0,0,0,0,0,5,1,0,0,0,0
mccanja02,2024,1,BAL,AL,0,0,1,0,0,0,0,3,2,2,1,0,0,0.4,18,0,0,0,0,5,1,2,0,0,0
mccauda01,2023,1,SEA,AL,0,0,3,0,0,0,0,15,7,3,1,3,10,0.292,5.4,0,0,0,0,27,3,5,0,0,0
mccauda01,2024,1,MIA,NL,0,0,10,5,0,0,2,108,44,23,7,9,27,0.297,5.75,0,1,6,0,165,4,26,0,2,1
mccauda01,2024,2,CLE,AL,0,0,2,0,0,0,0,18,9,6,2,6,1,0.391,9,0,1,0,0,30,1,6,0,1,1
mccauda01,2025,1,MIN,AL,0,0,3,0,0,0,0,16,5,1,0,1,6,0.227,1.69,0,0,0,0,23,1,1,0,0,0
mcclash01,2023,1,TBA,AL,11,2,21,21,0,0,0,345,95,42,15,41,121,0.222,3.29,0,1,0,0,469,0,42,0,0,9
mccorch01,2025,1,HOU,AL,0,0,3,0,0,0,0,9,3,2,0,2,1,0.273,6,0,0,2,0,15,3,2,0,0,1
mcculla02,2025,1,HOU,AL,2,5,16,13,0,0,0,166,61,40,10,39,61,0.268,6.51,0,1,7,0,274,2,45,0,0,2
mcdanga01,2025,1,LAA,AL,0,0,10,0,0,0,0,32,13,7,2,8,6,0.317,5.91,0,2,1,0,50,4,8,0,0,3
mcderch01,2024,1,BAL,AL,0,0,1,1,0,0,0,12,5,3,1,2,3,0.333,6.75,0,0,0,0,18,0,3,0,1,1
mcderch01,2025,1,BAL,AL,0,1,4,1,0,0,0,26,12,15,3,12,9,0.333,15.58,0,2,1,1,51,0,15,1,1,0
mcdontr01,2024,1,SFN,NL,0,0,1,0,0,0,0,9,0,0,0,1,1,0,0,0,0,0,0,10,1,0,0,0,0
mcdontr01,2025,1,SFN,NL,1,0,3,2,0,0,0,45,13,3,1,2,14,0.228,1.8,0,1,0,0,60,0,6,1,0,1
mcfartj01,2023,1,NYN,NL,0,1,3,0,0,0,0,5,4,1,0,1,2,0.444,5.4,0,0,1,0,11,1,2,0,0,0
mcfartj01,2024,1,OAK,AL,2,4,79,0,0,0,0,170,53,24,4,17,39,0.252,3.81,5,0,4,0,235,12,28,1,3,10
mcfartj01,2025,1,ATH,AL,0,0,27,0,0,0,0,47,26,12,2,3,7,0.377,6.89,0,1,1,0,74,5,12,0,1,3
mcgeeea01,2023,1,SEA,AL,0,0,1,1,0,0,0,20,1,0,0,1,2,0.048,0,0,0,0,0,22,0,0,0,0,0
mcgeeea01,2025,1,MIL,NL,0,0,9,0,0,0,0,44,15,9,1,5,13,0.268,5.52,1,0,0,0,62,8,9,0,1,2
mcgousc01,2023,1,ARI,NL,2,7,63,1,0,0,9,211,60,37,14,30,86,0.226,4.73,2,3,2,0,301,24,40,0,3,3
mcgousc01,2024,1,ARI,NL,1,3,26,2,0,0,0,98,34,27,6,21,25,0.274,7.44,0,1,1,1,150,7,30,0,4,4
mcgousc01,2025,1,ARI,NL,0,0,7,0,0,0,0,21,6,5,1,6,5,0.214,6.43,0,0,1,0,35,2,5,0,0,0
mcgousc01,2025,2,ATH,AL,0,0,6,0,0,0,0,27,12,7,3,1,11,0.308,7,0,0,0,0,40,5,7,0,0,0
mcgremi01,2024,1,SLN,NL,3,0,4,3,0,0,0,69,16,5,1,2,18,0.193,1.96,0,0,1,0,86,1,5,0,0,3
mcgremi01,2025,1,SLN,NL,8,4,17,16,0,0,0,287,100,47,12,20,58,0.268,4.42,0,0,3,1,400,1,50,2,2,10
mcguire01,2025,1,CHN,NL,0,0,1,0,0,0,0,3,2,1,1,1,0,0.4,9,0,0,0,0,6,1,1,0,0,0
mchugco01,2023,1,ATL,NL,4,1,41,1,0,0,0,176,70,28,5,22,47,0.293,4.3,1,0,4,0,268,6,34,2,0,5
mckenry01,2023,1,BAL,AL,0,0,1,0,0,0,0,3,4,2,0,0,0,0.667,18,0,0,0,0,6,1,2,0,0,1
mckentr01,2023,1,CLE,AL,0,3,4,4,0,0,0,48,12,9,1,13,16,0.2,5.06,0,1,0,0,73,0,9,0,0,0
mckentr01,2024,1,CLE,AL,3,5,16,16,0,0,0,227,69,43,19,49,74,0.239,5.11,1,5,1,0,340,0,46,0,1,8
mckentr01,2025,1,CLE,AL,0,0,4,0,0,0,0,17,7,7,1,7,4,0.318,11.12,0,3,0,0,30,3,7,0,1,0
mckinza01,2023,1,DET,AL,0,0,1,0,0,0,0,3,3,2,1,0,0,0.5,18,0,0,0,0,6,1,2,0,0,0
mckinza01,2024,1,DET,AL,0,0,3,0,0,0,0,6,1,2,1,1,0,0.143,9,0,0,0,0,8,3,2,0,0,0
mckinza01,2025,1,DET,AL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
mcleano01,2025,1,NYN,NL,5,1,8,8,0,0,0,144,34,11,4,16,57,0.2,2.06,0,2,2,0,188,0,13,0,0,4
mcmiljo01,2023,1,KCA,AL,0,0,4,0,0,0,0,12,1,1,1,0,8,0.077,2.25,0,0,0,0,13,3,1,0,0,0
mcmiljo01,2024,1,MIA,NL,2,1,10,0,0,0,0,36,7,2,1,5,13,0.171,1.5,0,0,0,0,47,5,4,1,0,1
meansjo01,2023,1,BAL,AL,1,2,4,4,0,0,0,71,13,7,4,4,10,0.159,2.66,0,0,1,0,88,0,7,0,1,0
meansjo01,2024,1,BAL,AL,2,0,4,4,0,0,0,62,16,6,2,2,16,0.211,2.61,0,0,1,0,80,0,6,0,1,0
mearsni01,2023,1,COL,NL,0,1,16,0,0,0,0,58,14,8,1,14,21,0.194,3.72,0,1,1,1,87,5,8,0,0,1
mearsni01,2024,1,COL,NL,1,4,41,0,0,0,0,136,47,28,2,21,57,0.264,5.56,1,3,0,0,203,11,30,0,4,3
mearsni01,2024,2,MIL,NL,0,1,13,0,0,0,0,37,14,10,5,3,18,0.28,7.3,0,0,0,0,53,1,10,0,0,0
mearsni01,2025,1,MIL,NL,5,3,63,0,0,0,1,170,42,22,7,13,46,0.213,3.49,1,2,1,0,221,4,25,1,9,3
medervi01,2023,1,LAA,AL,0,0,3,0,0,0,0,9,5,3,0,3,3,0.417,9,0,0,1,0,17,2,3,0,1,1
medervi01,2024,1,LAA,AL,0,1,4,0,0,0,0,16,7,7,1,6,5,0.333,11.81,0,0,0,0,27,1,7,0,0,1
medervi01,2025,1,LAA,AL,0,2,5,3,0,0,0,51,18,14,4,12,14,0.277,7.41,0,1,3,0,81,1,14,0,1,2
medinlu02,2023,1,OAK,AL,3,10,23,17,0,0,0,329,109,66,14,57,106,0.255,5.42,2,11,8,2,495,0,73,0,3,9
medinlu02,2024,1,OAK,AL,2,4,8,8,0,0,0,120,43,23,4,20,32,0.276,5.18,1,5,1,0,180,0,24,0,3,2
meekeja01,2024,1,MIL,NL,0,0,1,0,0,0,0,3,1,0,0,1,0,0.333,0,0,0,0,0,4,1,0,0,0,1
megiltr01,2023,1,MIL,NL,1,0,31,2,0,0,0,104,35,14,2,12,52,0.265,3.63,0,2,1,0,148,9,14,0,3,2
megiltr01,2024,1,MIL,NL,1,3,48,0,0,0,21,139,33,14,4,14,50,0.2,2.72,4,4,1,0,183,26,16,1,2,4
megiltr01,2025,1,MIL,NL,6,3,50,0,0,0,30,141,36,13,3,17,60,0.209,2.49,3,2,0,0,192,44,16,0,3,2
megilty01,2023,1,NYN,NL,9,8,25,25,0,0,0,379,141,66,18,58,105,0.282,4.7,0,8,6,0,567,0,76,0,2,19
megilty01,2024,1,NYN,NL,4,5,16,15,0,0,0,234,70,35,8,32,91,0.234,4.04,0,4,4,0,337,0,39,0,2,3
megilty01,2025,1,NYN,NL,5,5,14,14,0,0,0,205,60,30,6,33,89,0.23,3.95,0,3,7,0,305,0,37,1,3,2
mejiaje02,2023,1,MIL,NL,1,0,9,0,0,0,0,34,15,7,2,3,13,0.326,5.56,0,1,1,0,50,6,7,0,0,3
